sketch_type,k,n_trial,estimate
cond_bucket_linear_rel_k=1_kh=k,65536,24,1.c646cd27783f6p+49
cond_bucket_linear_rel_k=1_kh=k,65536,25,1.c646cd2b3cd43p+49
cond_bucket_linear_rel_k=1_kh=k,65536,26,1.c646cd247bfe7p+49
cond_bucket_linear_rel_k=1_kh=k,65536,27,1.c646cd1db39ecp+49
cond_bucket_linear_rel_k=1_kh=k,65536,28,1.c646cd29ebb2cp+49
cond_bucket_linear_rel_k=1_kh=k,65536,29,1.c646cd282e1aap+49
cond_bucket_linear_rel_k=1_kh=k,65536,30,1.c646cd1f28008p+49
exact,64,1,1.c645929b8ecf5p+49
exact,64,2,1.c6454256873d6p+49
exact,64,3,1.c6466f8ed06p+49
exact,64,4,1.c64a902174205p+49
exact,64,5,1.c6459f0e7337p+49
exact,64,6,1.c646a617f3e62p+49
exact,64,7,1.c64587b4154a3p+49
exact,64,8,1.c6456b72e38e1p+49
exact,64,9,1.c64479cacf839p+49
exact,64,10,1.c64819fb28515p+49
exact,64,11,1.c646ca0404908p+49
exact,64,12,1.c64642ac845c2p+49
exact,64,13,1.c6454be96d867p+49
exact,64,14,1.c646c536f8954p+49
exact,64,15,1.c64441b33e4a7p+49
exact,64,16,1.c6461ef4eb6fcp+49
exact,64,17,1.c64587c12d678p+49
exact,64,18,1.c644fe1ba0231p+49
exact,64,19,1.c646ef06bd2d8p+49
exact,64,20,1.c64630a2bfeedp+49
exact,64,21,1.c645985974d2dp+49
exact,64,22,1.c643540bf45f9p+49
exact,64,23,1.c6447053e64bdp+49
exact,64,24,1.c64484131fcadp+49
exact,64,25,1.c6454cb918d9ap+49
exact,64,26,1.c644b2760379ep+49
exact,64,27,1.c645a448aed03p+49
exact,64,28,1.c6475af335ed5p+49
exact,64,29,1.c644ca22c11c6p+49
exact,64,30,1.c64643c79be75p+49
exact,128,1,1.c646b90cff2dap+49
exact,128,2,1.c6460bf23d214p+49
exact,128,3,1.c64693c2de22ap+49
exact,128,4,1.c645d81bd9655p+49
exact,128,5,1.c645350605038p+49
exact,128,6,1.c64654fbc3ae8p+49
exact,128,7,1.c649221fdb53p+49
exact,128,8,1.c64787608101fp+49
exact,128,9,1.c64ba5ab34f31p+49
exact,128,10,1.c6460c7e2dfe5p+49
exact,128,11,1.c64667a372031p+49
exact,128,12,1.c6470fab7d0acp+49
exact,128,13,1.c6470d57d14c8p+49
exact,128,14,1.c647abcb45607p+49
exact,128,15,1.c646c39bee76cp+49
exact,128,16,1.c6471906ffd2cp+49
exact,128,17,1.c64619c5bd465p+49
exact,128,18,1.c6473d6ea9445p+49
exact,128,19,1.c64651a26bccep+49
exact,128,20,1.c64658437808dp+49
exact,128,21,1.c645a076edd4ep+49
exact,128,22,1.c646c8abe9315p+49
exact,128,23,1.c6467a4b103a7p+49
exact,128,24,1.c646cc74feef9p+49
exact,128,25,1.c64616bbf7da5p+49
exact,128,26,1.c646943e0dcf2p+49
exact,128,27,1.c646f7b12876fp+49
exact,128,28,1.c6460344b71p+49
exact,128,29,1.c6461031099a2p+49
exact,128,30,1.c6467a7e6edc2p+49
exact,256,1,1.c6465cf201459p+49
exact,256,2,1.c64600b23ffp+49
exact,256,3,1.c646a779ef287p+49
exact,256,4,1.c6465552b636bp+49
exact,256,5,1.c645bf62b3cb7p+49
exact,256,6,1.c6463f61a0814p+49
exact,256,7,1.c645f4a5e6949p+49
exact,256,8,1.c645be79241ep+49
exact,256,9,1.c64659f5e5e14p+49
exact,256,10,1.c646074c190fap+49
exact,256,11,1.c64799d8a3594p+49
exact,256,12,1.c645f6b9bd39dp+49
exact,256,13,1.c6470741bba5bp+49
exact,256,14,1.c645f81e6969p+49
exact,256,15,1.c6468b96bd283p+49
exact,256,16,1.c646c552e4fc7p+49
exact,256,17,1.c64672d4fa686p+49
exact,256,18,1.c6466d3645b85p+49
exact,256,19,1.c645f586b1503p+49
exact,256,20,1.c646eeed0206ep+49
exact,256,21,1.c6477fe90a404p+49
exact,256,22,1.c6473d99a7c4cp+49
exact,256,23,1.c6468ae710b63p+49
exact,256,24,1.c647616051c6dp+49
exact,256,25,1.c646428a6a136p+49
exact,256,26,1.c64735e1dbe18p+49
exact,256,27,1.c646590e2dc73p+49
exact,256,28,1.c648964aac936p+49
exact,256,29,1.c6467f7750c57p+49
exact,256,30,1.c646409bc40c8p+49
exact,512,1,1.c646e8c3aa917p+49
exact,512,2,1.c646c8877d882p+49
exact,512,3,1.c646be5504d2p+49
exact,512,4,1.c646f293d21b1p+49
exact,512,5,1.c646735f42e3cp+49
exact,512,6,1.c646d0d65cf15p+49
exact,512,7,1.c646c24e7006cp+49
exact,512,8,1.c6466bd91b4c6p+49
exact,512,9,1.c646cf5476c26p+49
exact,512,10,1.c6469f04e2c37p+49
exact,512,11,1.c646cf221d1e7p+49
exact,512,12,1.c646f219394cbp+49
exact,512,13,1.c64674a0591d1p+49
exact,512,14,1.c646afe3f6298p+49
exact,512,15,1.c646a412ef3dbp+49
exact,512,16,1.c647199f671f9p+49
exact,512,17,1.c646686c602dbp+49
exact,512,18,1.c646ef0432354p+49
exact,512,19,1.c64691f7faa8bp+49
exact,512,20,1.c646b2af36c3bp+49
exact,512,21,1.c64662414949p+49
exact,512,22,1.c6467a3704b68p+49
exact,512,23,1.c646bb2833059p+49
exact,512,24,1.c646b03b4cdcbp+49
exact,512,25,1.c646a5e3d9a9p+49
exact,512,26,1.c6469d39608bbp+49
exact,512,27,1.c646b42400663p+49
exact,512,28,1.c64668f696e03p+49
exact,512,29,1.c6469b8a0c861p+49
exact,512,30,1.c646f0198db3dp+49
exact,1024,1,1.c6467d2e6ffcfp+49
exact,1024,2,1.c646a1b862ff7p+49
exact,1024,3,1.c646da588c7afp+49
exact,1024,4,1.c646a561fa675p+49
exact,1024,5,1.c646a85a5aa97p+49
exact,1024,6,1.c646b160a48a7p+49
exact,1024,7,1.c646e5845b49ep+49
exact,1024,8,1.c646ae33cd66ap+49
exact,1024,9,1.c646918dcd003p+49
exact,1024,10,1.c646aaf9c16d1p+49
exact,1024,11,1.c646a10729003p+49
exact,1024,12,1.c646a8b391b27p+49
exact,1024,13,1.c646a5e38ec8p+49
exact,1024,14,1.c646c4159d052p+49
exact,1024,15,1.c646c6b28a76fp+49
exact,1024,16,1.c646a968ae92ap+49
exact,1024,17,1.c646a828ce8e6p+49
exact,1024,18,1.c646ad2aab8b4p+49
exact,1024,19,1.c646ba3c64ae6p+49
exact,1024,20,1.c646ae0a6f054p+49
exact,1024,21,1.c646cd874cae1p+49
exact,1024,22,1.c646aea80f1bbp+49
exact,1024,23,1.c646dd7767d02p+49
exact,1024,24,1.c64699124cc52p+49
exact,1024,25,1.c646b26c7ccdcp+49
exact,1024,26,1.c646b71e146a1p+49
exact,1024,27,1.c646c5acc05d7p+49
exact,1024,28,1.c64696da5d685p+49
exact,1024,29,1.c646c70d098d5p+49
exact,1024,30,1.c646b29b59c86p+49
exact,2048,1,1.c646b05579a7fp+49
exact,2048,2,1.c646c9bb18753p+49
exact,2048,3,1.c646aadf58a37p+49
exact,2048,4,1.c646b1402366ep+49
exact,2048,5,1.c646bebedc90dp+49
exact,2048,6,1.c646a4c4bbda4p+49
exact,2048,7,1.c646a92323ec9p+49
exact,2048,8,1.c646afc96a514p+49
exact,2048,9,1.c646c11541a28p+49
exact,2048,10,1.c646c044f0992p+49
exact,2048,11,1.c646b23d70586p+49
exact,2048,12,1.c64709b17e54bp+49
exact,2048,13,1.c646f6010453fp+49
exact,2048,14,1.c646ada370085p+49
exact,2048,15,1.c646c3ddde32ep+49
exact,2048,16,1.c646c2f63258ep+49
exact,2048,17,1.c646ba63fa5bbp+49
exact,2048,18,1.c646d8e8b0fd7p+49
exact,2048,19,1.c646c20dd970ap+49
exact,2048,20,1.c646c979d3956p+49
exact,2048,21,1.c646ba454212ep+49
exact,2048,22,1.c646ca047cc8dp+49
exact,2048,23,1.c646bd6fd83ebp+49
exact,2048,24,1.c646abcf3d497p+49
exact,2048,25,1.c646a4dfbb5ccp+49
exact,2048,26,1.c646dba9bd923p+49
exact,2048,27,1.c646bedb02465p+49
exact,2048,28,1.c646cfe48f9b3p+49
exact,2048,29,1.c646ab860f076p+49
exact,2048,30,1.c646b3da0d66cp+49
exact,4096,1,1.c646c220f8648p+49
exact,4096,2,1.c64732e817f2fp+49
exact,4096,3,1.c6470a939fe5ep+49
exact,4096,4,1.c646b8a797fe4p+49
exact,4096,5,1.c646b7aa08664p+49
exact,4096,6,1.c646c0382205ap+49
exact,4096,7,1.c646ba7b6a536p+49
exact,4096,8,1.c646b56dfa4ap+49
exact,4096,9,1.c646cee3caed3p+49
exact,4096,10,1.c646b8fd009abp+49
exact,4096,11,1.c646d46babebep+49
exact,4096,12,1.c646cf3756e9dp+49
exact,4096,13,1.c646cc0b2ae46p+49
exact,4096,14,1.c646cc92b6482p+49
exact,4096,15,1.c646b0acadf7bp+49
exact,4096,16,1.c646b5af280a8p+49
exact,4096,17,1.c646c9f104914p+49
exact,4096,18,1.c646ed158784bp+49
exact,4096,19,1.c646b6bb4ee37p+49
exact,4096,20,1.c646d4e8fe895p+49
exact,4096,21,1.c646bc0cc4f49p+49
exact,4096,22,1.c646b3641f1bbp+49
exact,4096,23,1.c646b845d8b4dp+49
exact,4096,24,1.c64933dfc09bep+49
exact,4096,25,1.c646bb77c3a6ep+49
exact,4096,26,1.c646b9acc82a7p+49
exact,4096,27,1.c64730f01068fp+49
exact,4096,28,1.c646d45ba9027p+49
exact,4096,29,1.c646b9ad9d293p+49
exact,4096,30,1.c646b86f25ce2p+49
exact,8192,1,1.c646c22d71b1p+49
exact,8192,2,1.c646d38e3a7f8p+49
exact,8192,3,1.c646be3aa054fp+49
exact,8192,4,1.c646eba10b07ap+49
exact,8192,5,1.c646c386ca7afp+49
exact,8192,6,1.c646f5485fee1p+49
exact,8192,7,1.c646d7545ecdap+49
exact,8192,8,1.c646e0285365cp+49
exact,8192,9,1.c646bcec2aef2p+49
exact,8192,10,1.c646d4ff49986p+49
exact,8192,11,1.c646b9bd495bap+49
exact,8192,12,1.c646cac97f5b5p+49
exact,8192,13,1.c646d62da0dc7p+49
exact,8192,14,1.c646c03e4e328p+49
exact,8192,15,1.c646cc4913445p+49
exact,8192,16,1.c646c54721ac9p+49
exact,8192,17,1.c646da8d8d0ebp+49
exact,8192,18,1.c646c1e28eb9ap+49
exact,8192,19,1.c646d4eb8575dp+49
exact,8192,20,1.c64707347f7cep+49
exact,8192,21,1.c646d8fadc3f4p+49
exact,8192,22,1.c646d5d59dbeep+49
exact,8192,23,1.c646ca4aea8cfp+49
exact,8192,24,1.c646c048760ebp+49
exact,8192,25,1.c646bbba79e88p+49
exact,8192,26,1.c646decff4d8bp+49
exact,8192,27,1.c646be7bca2acp+49
exact,8192,28,1.c646ce0618571p+49
exact,8192,29,1.c647008310fc2p+49
exact,8192,30,1.c646d94c9c4a1p+49
exact,16384,1,1.c646c5c398534p+49
exact,16384,2,1.c646d6eb14186p+49
exact,16384,3,1.c646d163a895ap+49
exact,16384,4,1.c646cf8cc3e97p+49
exact,16384,5,1.c646e3e3c69cap+49
exact,16384,6,1.c646ca70d6247p+49
exact,16384,7,1.c646cd0f0662cp+49
exact,16384,8,1.c646d3fea8dc5p+49
exact,16384,9,1.c64e0931166a7p+49
exact,16384,10,1.c646f6cb90da7p+49
exact,16384,11,1.c646ecda4f3bcp+49
exact,16384,12,1.c646cd06bf0c4p+49
exact,16384,13,1.c646c81dc06edp+49
exact,16384,14,1.c646d7487ce18p+49
exact,16384,15,1.c646e5685f5b7p+49
exact,16384,16,1.c646fe8f9cae4p+49
exact,16384,17,1.c64701849a7f1p+49
exact,16384,18,1.c646ddbc27ce7p+49
exact,16384,19,1.c646d44bba2c3p+49
exact,16384,20,1.c647005b528b3p+49
exact,16384,21,1.c646cf993c9dbp+49
exact,16384,22,1.c646cd251d9a8p+49
exact,16384,23,1.c646c75038e9bp+49
exact,16384,24,1.c646cd3c7b2e9p+49
exact,16384,25,1.c646cc3c28313p+49
exact,16384,26,1.c646dfc989c13p+49
exact,16384,27,1.c6470e028d95ep+49
exact,16384,28,1.c646d164ca69p+49
exact,16384,29,1.c646e2bea6bd1p+49
exact,16384,30,1.c646c89557f5p+49
exact,32768,1,1.c646fe7a3451ap+49
exact,32768,2,1.c646d638d8aedp+49
exact,32768,3,1.c646ee735993dp+49
exact,32768,4,1.c646d44d6a17p+49
exact,32768,5,1.c646dc0b211b3p+49
exact,32768,6,1.c646ce90aa064p+49
exact,32768,7,1.c646df36d57e4p+49
exact,32768,8,1.c646e4adf9086p+49
exact,32768,9,1.c646dff6637fbp+49
exact,32768,10,1.c646fdc88e69p+49
exact,32768,11,1.c646da74cc5b6p+49
exact,32768,12,1.c646e97e03377p+49
exact,32768,13,1.c646ddd344785p+49
exact,32768,14,1.c646d0e970d37p+49
exact,32768,15,1.c646df91c9794p+49
exact,32768,16,1.c646f41b471b7p+49
exact,32768,17,1.c646fae1eb4cp+49
exact,32768,18,1.c6472811cc963p+49
exact,32768,19,1.c646d5bcdcac8p+49
exact,32768,20,1.c646f93c5f41ap+49
exact,32768,21,1.c6470442c6e85p+49
exact,32768,22,1.c646d823ff5dbp+49
exact,32768,23,1.c6471f33fd10fp+49
exact,32768,24,1.c646e68be0bcbp+49
exact,32768,25,1.c646d1a45b4c5p+49
exact,32768,26,1.c6471fe85c22ep+49
exact,32768,27,1.c646d58459825p+49
exact,32768,28,1.c646cb87d4a51p+49
exact,32768,29,1.c646dad627482p+49
exact,32768,30,1.c646efb263c81p+49
exact,65536,1,1.c646ee4027837p+49
exact,65536,2,1.c649616882f12p+49
exact,65536,3,1.c646ddd9491ap+49
exact,65536,4,1.c646d9530641ap+49
exact,65536,5,1.c646d5e413dd9p+49
exact,65536,6,1.c646daa95484ep+49
exact,65536,7,1.c646dcc79edfbp+49
exact,65536,8,1.c646f0ed4a221p+49
exact,65536,9,1.c647016fa3981p+49
exact,65536,10,1.c646ef644c1e3p+49
exact,65536,11,1.c646dca080775p+49
exact,65536,12,1.c646e139de6c7p+49
exact,65536,13,1.c646e3ffc0b97p+49
exact,65536,14,1.c646d72631ec9p+49
exact,65536,15,1.c646ded4278cap+49
exact,65536,16,1.c646fc8005529p+49
exact,65536,17,1.c646deac1aa23p+49
exact,65536,18,1.c646d9dfa69c3p+49
exact,65536,19,1.c646dd4d8844cp+49
exact,65536,20,1.c646d8a1e7e9ap+49
exact,65536,21,1.c646fb0333badp+49
exact,65536,22,1.c646df3451c01p+49
exact,65536,23,1.c646fae71860dp+49
exact,65536,24,1.c646e79d76e4cp+49
exact,65536,25,1.c646e053a4112p+49
exact,65536,26,1.c646dd2295bedp+49
exact,65536,27,1.c646d75e78814p+49
exact,65536,28,1.c646e943d38e9p+49
exact,65536,29,1.c646fe6bdcae9p+49
exact,65536,30,1.c64bf3edb47e5p+49
ppswor,64,1,1.be68900257dabp+49
ppswor,64,2,1.be65a0ba5c619p+49
ppswor,64,3,1.ce6334136b6a9p+49
ppswor,64,4,1.d897e6ba3d6ap+49
ppswor,64,5,1.cd98615cf39f3p+49
ppswor,64,6,1.eac64e630cf83p+49
ppswor,64,7,1.d2e2e54881c9cp+49
ppswor,64,8,1.c4a23c32fa8dp+49
ppswor,64,9,1.caea6d55d914p+49
ppswor,64,10,1.c84a7da290eacp+49
ppswor,64,11,1.c9cbda0ef83edp+49
ppswor,64,12,1.c570862c58d1cp+49
ppswor,64,13,1.cb7615787e4d8p+49
ppswor,64,14,1.ca36f6f8f0394p+49
ppswor,64,15,1.d95fff4439456p+49
ppswor,64,16,1.c34e875d58129p+49
ppswor,64,17,1.c87efb29994b6p+49
ppswor,64,18,1.c8f4aec56b1cp+49
ppswor,64,19,1.dd2a067bde8dep+49
ppswor,64,20,1.d4c1c1fdd8a98p+49
ppswor,64,21,1.c6523f035a01fp+50
ppswor,64,22,1.bda1cc94e48edp+49
ppswor,64,23,1.d2075c67cf62ap+49
ppswor,64,24,1.cc17bacac60d4p+49
ppswor,64,25,1.c5b019fb864b2p+49
ppswor,64,26,1.d4499400e9184p+49
ppswor,64,27,1.c3ddbf09a6f9dp+49
ppswor,64,28,1.c51a985d0b0fbp+49
ppswor,64,29,1.d54c5b7b502d9p+49
ppswor,64,30,1.d71036139fbe9p+49
ppswor,128,1,1.c8391ab5063dbp+49
ppswor,128,2,1.c6bb0b9581277p+49
ppswor,128,3,1.c88f9b1f7b40ep+49
ppswor,128,4,1.cb0013043d09cp+49
ppswor,128,5,1.c78c7c3444f28p+49
ppswor,128,6,1.c7b382ded989fp+49
ppswor,128,7,1.c91e5a69ed49cp+49
ppswor,128,8,1.cc7defcf575edp+49
ppswor,128,9,1.c3776eed5d466p+49
ppswor,128,10,1.c3fa59e4ee258p+49
ppswor,128,11,1.c69981892b0ffp+49
ppswor,128,12,1.c6d21c02ca7ddp+49
ppswor,128,13,1.cadcc58e02d54p+49
ppswor,128,14,1.c8041cbcc5e8ap+49
ppswor,128,15,1.c7b9f75937a09p+49
ppswor,128,16,1.bcadb23cd507fp+49
ppswor,128,17,1.c81e4fdc30b31p+49
ppswor,128,18,1.4a1eb9e66e56cp+51
ppswor,128,19,1.b474bba4b6d8p+50
ppswor,128,20,1.c4b73ace47f1cp+49
ppswor,128,21,1.c9eeebdefbaa3p+49
ppswor,128,22,1.d2fb486b37846p+49
ppswor,128,23,1.c7aed786ede6p+49
ppswor,128,24,1.bbe91717cf581p+50
ppswor,128,25,1.c3fbf5f24b22fp+49
ppswor,128,26,1.c47d79faccf83p+49
ppswor,128,27,1.ca833cfe009b9p+49
ppswor,128,28,1.c93314ba20e87p+49
ppswor,128,29,1.c8f23f9c70fccp+49
ppswor,128,30,1.c71cf51b5768ep+49
ppswor,256,1,1.cac6281d5758cp+49
ppswor,256,2,1.c486fe494a4cap+49
ppswor,256,3,1.c48ef850c0473p+49
ppswor,256,4,1.c5e72c352b014p+49
ppswor,256,5,1.c591becb604fbp+49
ppswor,256,6,1.c7aa48718acfp+49
ppswor,256,7,1.c67d8405eebf1p+49
ppswor,256,8,1.c08745687015ep+49
ppswor,256,9,1.c5b3fd2e13cf1p+49
ppswor,256,10,1.c6ce7cddb2518p+49
ppswor,256,11,1.c60eec8bbddeap+49
ppswor,256,12,1.c6a5418a25178p+49
ppswor,256,13,1.c6baf28d7f1fcp+49
ppswor,256,14,1.c66132cf36622p+49
ppswor,256,15,1.c7a8c89795b53p+49
ppswor,256,16,1.c017c82420f4cp+49
ppswor,256,17,1.c82c8ecec61ccp+49
ppswor,256,18,1.c63c18ed07597p+49
ppswor,256,19,1.ced9cb61e0322p+49
ppswor,256,20,1.c772c47c97442p+49
ppswor,256,21,1.cb7b60c3ab0e7p+49
ppswor,256,22,1.c4ca4b2b91ec1p+49
ppswor,256,23,1.cb37196e3659dp+49
ppswor,256,24,1.c69dd616ec48fp+49
ppswor,256,25,1.c12f754c58d5ep+49
ppswor,256,26,1.c254c51efe934p+49
ppswor,256,27,1.c569eb3e9bed4p+49
ppswor,256,28,1.c601260ae98a6p+49
ppswor,256,29,1.c36fda6258d55p+49
ppswor,256,30,1.c79cd42b82665p+49
ppswor,512,1,1.cae445f6bc0f3p+49
ppswor,512,2,1.c57916a5c3047p+49
ppswor,512,3,1.c3a2239496146p+49
ppswor,512,4,1.c77588b54de4p+49
ppswor,512,5,1.c64526584d376p+49
ppswor,512,6,1.c065d69b886b6p+49
ppswor,512,7,1.c5a730f3a2ce6p+49
ppswor,512,8,1.c655ee337711bp+49
ppswor,512,9,1.c63074cf7b0d1p+49
ppswor,512,10,1.c490f2863fbaep+49
ppswor,512,11,1.c6a0d4e9ee369p+49
ppswor,512,12,1.c664f98bb0acfp+49
ppswor,512,13,1.c7f0a7f1b559fp+49
ppswor,512,14,1.c684dd1f5350ep+49
ppswor,512,15,1.c8692c6f1449p+49
ppswor,512,16,1.c70f78ce87726p+49
ppswor,512,17,1.c6116e8fe28a2p+49
ppswor,512,18,1.c5b911398979dp+49
ppswor,512,19,1.c5f8865a4de14p+49
ppswor,512,20,1.c75b1e0a25621p+49
ppswor,512,21,1.c59da438f577ep+49
ppswor,512,22,1.c6fa5278e41efp+49
ppswor,512,23,1.c66c6ff327691p+49
ppswor,512,24,1.c5a1556958e7ep+49
ppswor,512,25,1.c72739d217393p+49
ppswor,512,26,1.c5c4b1b9f7fc2p+49
ppswor,512,27,1.c51eec93e60ddp+49
ppswor,512,28,1.c484966c43af2p+49
ppswor,512,29,1.c6bbdc89e31a9p+49
ppswor,512,30,1.c48cb9d52ebf2p+49
ppswor,1024,1,1.c776881095865p+49
ppswor,1024,2,1.c7dadeebadcb4p+49
ppswor,1024,3,1.c504102e438f1p+49
ppswor,1024,4,1.c6efffadf6a2p+49
ppswor,1024,5,1.c72c37d20bfd9p+49
ppswor,1024,6,1.c81b32b478597p+49
ppswor,1024,7,1.c67b86469d8e4p+49
ppswor,1024,8,1.c6038843d35f7p+49
ppswor,1024,9,1.c4b3955015354p+49
ppswor,1024,10,1.c5f20bc68c945p+49
ppswor,1024,11,1.c77b87989bffp+49
ppswor,1024,12,1.c788ab4241f9bp+49
ppswor,1024,13,1.c7ca3282af79bp+49
ppswor,1024,14,1.c62800f62a8d1p+49
ppswor,1024,15,1.c5dc35fb7520fp+49
ppswor,1024,16,1.c84506e52ed1p+49
ppswor,1024,17,1.c6840cd57f1ccp+49
ppswor,1024,18,1.c54a2e0417a72p+49
ppswor,1024,19,1.c7a3fae3a11a1p+49
ppswor,1024,20,1.c48791ce38b44p+49
ppswor,1024,21,1.c5bed08d14e2ep+49
ppswor,1024,22,1.c4c57bebbcc57p+49
ppswor,1024,23,1.c5a763465876fp+49
ppswor,1024,24,1.c6d8cf66ceee6p+49
ppswor,1024,25,1.c6596351b129bp+49
ppswor,1024,26,1.c6fc4c8ecba3ep+49
ppswor,1024,27,1.c62bc8dc4c1d9p+49
ppswor,1024,28,1.c5dd3d3e194f4p+49
ppswor,1024,29,1.c6c784064a333p+49
ppswor,1024,30,1.c61291df49bf2p+49
ppswor,2048,1,1.c56589f3ac131p+49
ppswor,2048,2,1.c4bec5dc4d271p+49
ppswor,2048,3,1.c67809a630f91p+49
ppswor,2048,4,1.c74e924415d7fp+49
ppswor,2048,5,1.c5c6319644304p+49
ppswor,2048,6,1.c65baedae4089p+49
ppswor,2048,7,1.c69f15ecc5159p+49
ppswor,2048,8,1.c59d167dd5dffp+49
ppswor,2048,9,1.c697907bb65fcp+49
ppswor,2048,10,1.c6441c32ca77ap+49
ppswor,2048,11,1.c59a076327032p+49
ppswor,2048,12,1.c63ef466575c7p+49
ppswor,2048,13,1.c5bb13aae99ep+49
ppswor,2048,14,1.c6c19bcfcb278p+49
ppswor,2048,15,1.c7089f72874e6p+49
ppswor,2048,16,1.c658f6681993dp+49
ppswor,2048,17,1.c6286ba7c6246p+49
ppswor,2048,18,1.c64b8d1e8d62cp+49
ppswor,2048,19,1.c75ac6dcee1ccp+49
ppswor,2048,20,1.c64331674b7f8p+49
ppswor,2048,21,1.c60f1778d4d9p+49
ppswor,2048,22,1.c6445f590b875p+49
ppswor,2048,23,1.c596b00f2ce94p+49
ppswor,2048,24,1.c6850f583c078p+49
ppswor,2048,25,1.c62090bd5c088p+49
ppswor,2048,26,1.c72786ea97c14p+49
ppswor,2048,27,1.c745109ffb6b1p+49
ppswor,2048,28,1.c6e121eb374f9p+49
ppswor,2048,29,1.c54304dc3910ep+49
ppswor,2048,30,1.c5c3904377138p+49
ppswor,4096,1,1.c6885c48d838cp+49
ppswor,4096,2,1.c5e4f482456cap+49
ppswor,4096,3,1.c691f8353ae9ap+49
ppswor,4096,4,1.c6469d8501e2ap+49
ppswor,4096,5,1.c6a237da32bcdp+49
ppswor,4096,6,1.c65561f869c9ep+49
ppswor,4096,7,1.c631ecccf2bf7p+49
ppswor,4096,8,1.c6aba652a433dp+49
ppswor,4096,9,1.c64114054c5acp+49
ppswor,4096,10,1.c72eea8f684c1p+49
ppswor,4096,11,1.c667d804b4b2ap+49
ppswor,4096,12,1.c5a767f49a47p+49
ppswor,4096,13,1.c66f34015b5b3p+49
ppswor,4096,14,1.c6bc99e4a47cep+49
ppswor,4096,15,1.c635fb6c0d649p+49
ppswor,4096,16,1.c633a5b27be39p+49
ppswor,4096,17,1.c640c1028647bp+49
ppswor,4096,18,1.c64facde10d6cp+49
ppswor,4096,19,1.c6a143bd9af81p+49
ppswor,4096,20,1.c5c09b5de4041p+49
ppswor,4096,21,1.c650b13152123p+49
ppswor,4096,22,1.c642c72bea9fcp+49
ppswor,4096,23,1.c665bb8f1aeabp+49
ppswor,4096,24,1.c6e3cc802abf2p+49
ppswor,4096,25,1.c635f92b41cb8p+49
ppswor,4096,26,1.c65a117a59a13p+49
ppswor,4096,27,1.c54e7ad147da9p+49
ppswor,4096,28,1.c681c4349de27p+49
ppswor,4096,29,1.c5046c5994875p+49
ppswor,4096,30,1.c495e64ac29cap+49
ppswor,8192,1,1.c61cf052de313p+49
ppswor,8192,2,1.c5ec7207d7d64p+49
ppswor,8192,3,1.c64db3e0b003p+49
ppswor,8192,4,1.c62d8fcd60d53p+49
ppswor,8192,5,1.c634da2d02031p+49
ppswor,8192,6,1.c61b52534dac7p+49
ppswor,8192,7,1.c61f66d772d56p+49
ppswor,8192,8,1.c64d460431bdfp+49
ppswor,8192,9,1.c64eb043a3d84p+49
ppswor,8192,10,1.c66be42aa2f52p+49
ppswor,8192,11,1.c64a1b7269eafp+49
ppswor,8192,12,1.c61a6a121013bp+49
ppswor,8192,13,1.c65f1306903ep+49
ppswor,8192,14,1.c67cdbe2849a2p+49
ppswor,8192,15,1.c68318b1a5747p+49
ppswor,8192,16,1.c63a14fbf3dddp+49
ppswor,8192,17,1.c64c55d286eabp+49
ppswor,8192,18,1.c68aeea887ca4p+49
ppswor,8192,19,1.c63b58455763p+49
ppswor,8192,20,1.c6249bde86ad5p+49
ppswor,8192,21,1.c616f3355d481p+49
ppswor,8192,22,1.c5e4d5537d736p+49
ppswor,8192,23,1.c63bcb797b4bp+49
ppswor,8192,24,1.c5d018141740fp+49
ppswor,8192,25,1.c6ab5c282ff75p+49
ppswor,8192,26,1.c60cd2359caf8p+49
ppswor,8192,27,1.c63bab334f2fdp+49
ppswor,8192,28,1.c62d369ec71f1p+49
ppswor,8192,29,1.c65442edced2cp+49
ppswor,8192,30,1.c66345e7fbaf1p+49
ppswor,16384,1,1.c667c47694f11p+49
ppswor,16384,2,1.c64fc808aa1ffp+49
ppswor,16384,3,1.c6891ade5ebbap+49
ppswor,16384,4,1.c64d17c016f33p+49
ppswor,16384,5,1.c634c7867c8c9p+49
ppswor,16384,6,1.c60771ff6a584p+49
ppswor,16384,7,1.c6597dba33c51p+49
ppswor,16384,8,1.c647c3af47e3bp+49
ppswor,16384,9,1.c62c5fcdc66e8p+49
ppswor,16384,10,1.c60e41c28dad7p+49
ppswor,16384,11,1.c659dc6564db5p+49
ppswor,16384,12,1.c6317342c653dp+49
ppswor,16384,13,1.c63d0d2389931p+49
ppswor,16384,14,1.c64b8b8e5e851p+49
ppswor,16384,15,1.c60ca54b87c8fp+49
ppswor,16384,16,1.c64fefb1c6ee9p+49
ppswor,16384,17,1.c66c8f38b1b05p+49
ppswor,16384,18,1.c6398d66647acp+49
ppswor,16384,19,1.c64dc56a28ac2p+49
ppswor,16384,20,1.c64901a4612dbp+49
ppswor,16384,21,1.c63b5dd41235dp+49
ppswor,16384,22,1.c5f28bdb9741fp+49
ppswor,16384,23,1.c648722be85abp+49
ppswor,16384,24,1.c65e2fa29eda3p+49
ppswor,16384,25,1.c6609484d8141p+49
ppswor,16384,26,1.c6665fc37c36dp+49
ppswor,16384,27,1.c638291d64a0ap+49
