sketch_type,k,n_trial,estimate,exact
bucket_expo_alt_abs_k=k/2_kh=k/2,1024,5,1.4ee7760570c12p+63,1911029660609888
bucket_expo_alt_abs_k=k/2_kh=k/2,1024,6,1.3e6a4199ffabp+63,1935162163341804
bucket_expo_alt_abs_k=k/2_kh=k/2,1024,7,1.4d4373493438p+63,1955688218298804
bucket_expo_alt_abs_k=k/2_kh=k/2,1024,8,1.5da8ff7b089afp+63,1916476823761476
bucket_expo_alt_abs_k=k/2_kh=k/2,1024,9,1.6d15db72630fbp+63,1927129460824368
bucket_expo_alt_abs_k=k/2_kh=k/2,1024,10,1.5dd410e97da9bp+63,1945123369351242
bucket_expo_alt_abs_k=k/2_kh=k/2,1024,11,1.4f1b49e797cbep+63,1913094568169664
bucket_expo_alt_abs_k=k/2_kh=k/2,1024,12,1.82d05e9225e6bp+63,1933031639678482
bucket_expo_alt_abs_k=k/2_kh=k/2,1024,13,1.59f2c8ca98aa7p+63,1916358084382840
bucket_expo_alt_abs_k=k/2_kh=k/2,1024,14,1.4a2b80617a6b1p+63,1938723522677728
bucket_expo_alt_abs_k=k/2_kh=k/2,1024,15,1.4505b67ab22cap+63,1964991582807916
bucket_expo_alt_abs_k=k/2_kh=k/2,1024,16,1.623caa4fe9b5bp+63,1888027771453170
bucket_expo_alt_abs_k=k/2_kh=k/2,1024,17,1.7ead20385112p+63,1915137324443456
bucket_expo_alt_abs_k=k/2_kh=k/2,1024,18,1.4140bad7bf9e8p+63,1964383171976896
bucket_expo_alt_abs_k=k/2_kh=k/2,1024,19,1.51d01e6f195dap+63,1909605359656074
bucket_expo_alt_abs_k=k/2_kh=k/2,1024,20,1.683c6fa4cf484p+63,1941942064904900
bucket_expo_alt_abs_k=k/2_kh=k/2,1024,21,1.71d61b6cb8abep+63,1934727049825514
bucket_expo_alt_abs_k=k/2_kh=k/2,1024,22,1.609b399c290a9p+63,1930107908377616
bucket_expo_alt_abs_k=k/2_kh=k/2,1024,23,1.533ca528c367fp+63,1970821088238220
bucket_expo_alt_abs_k=k/2_kh=k/2,1024,24,1.67a557731d64cp+63,1940363245229744
bucket_expo_alt_abs_k=k/2_kh=k/2,1024,25,1.3d9b92dc5f10fp+63,1917806784318618
bucket_expo_alt_abs_k=k/2_kh=k/2,1024,26,1.565d36ce81a03p+63,1941209052173956
bucket_expo_alt_abs_k=k/2_kh=k/2,1024,27,1.5576a0f1565b6p+63,1936805399024214
bucket_expo_alt_abs_k=k/2_kh=k/2,1024,28,1.4e21a4ad2764dp+63,1927041590069524
bucket_expo_alt_abs_k=k/2_kh=k/2,1024,29,1.4ba0b9a9457ddp+63,1953668130312962
bucket_expo_alt_abs_k=k/2_kh=k/2,1024,30,1.42a77ea45cb2dp+63,1920345270666344
bucket_expo_alt_abs_k=k/2_kh=k/2,2048,1,1.3c6d8785da0f4p+63,1934720918354146
bucket_expo_alt_abs_k=k/2_kh=k/2,2048,2,1.3d487680ba302p+63,1931364941714538
bucket_expo_alt_abs_k=k/2_kh=k/2,2048,3,1.4346cd8a113b9p+63,1921118736286738
bucket_expo_alt_abs_k=k/2_kh=k/2,2048,4,1.25cbe53983431p+63,1938397998472256
bucket_expo_alt_abs_k=k/2_kh=k/2,2048,5,1.3deacca65e47p+63,1911029660609888
bucket_expo_alt_abs_k=k/2_kh=k/2,2048,6,1.512ad3e5f36b3p+63,1935162163341804
bucket_expo_alt_abs_k=k/2_kh=k/2,2048,7,1.56c088dbf47e2p+63,1955688218298804
bucket_expo_alt_abs_k=k/2_kh=k/2,2048,8,1.3f388277d992p+63,1916476823761476
bucket_expo_alt_abs_k=k/2_kh=k/2,2048,9,1.6242b3726fe77p+63,1927129460824368
bucket_expo_alt_abs_k=k/2_kh=k/2,2048,10,1.4b3a843e1b006p+63,1945123369351242
bucket_expo_alt_abs_k=k/2_kh=k/2,2048,11,1.6193c32b2794cp+63,1913094568169664
bucket_expo_alt_abs_k=k/2_kh=k/2,2048,12,1.31e1fe5d7c881p+63,1933031639678482
bucket_expo_alt_abs_k=k/2_kh=k/2,2048,13,1.2329aea355d49p+63,1916358084382840
bucket_expo_alt_abs_k=k/2_kh=k/2,2048,14,1.4cd9e1b0f1c24p+63,1938723522677728
bucket_expo_alt_abs_k=k/2_kh=k/2,2048,15,1.40cddfba1a134p+63,1964991582807916
bucket_expo_alt_abs_k=k/2_kh=k/2,2048,16,1.4a1c1e9d65a4p+63,1888027771453170
bucket_expo_alt_abs_k=k/2_kh=k/2,2048,17,1.3c5a762b4d529p+63,1915137324443456
bucket_expo_alt_abs_k=k/2_kh=k/2,2048,18,1.35f5dfa49bbd7p+63,1964383171976896
bucket_expo_alt_abs_k=k/2_kh=k/2,2048,19,1.2acf89a347f32p+63,1909605359656074
bucket_expo_alt_abs_k=k/2_kh=k/2,2048,20,1.40248ea5fa324p+63,1941942064904900
bucket_expo_alt_abs_k=k/2_kh=k/2,2048,21,1.37e4beb52c66ap+63,1934727049825514
bucket_expo_alt_abs_k=k/2_kh=k/2,2048,22,1.2f9669b85aacfp+63,1930107908377616
bucket_expo_alt_abs_k=k/2_kh=k/2,2048,23,1.39fec93a32206p+63,1970821088238220
bucket_expo_alt_abs_k=k/2_kh=k/2,2048,24,1.4cc5d3bbc6bf7p+63,1940363245229744
bucket_expo_alt_abs_k=k/2_kh=k/2,2048,25,1.2fd2c1bbbe8ep+63,1917806784318618
bucket_expo_alt_abs_k=k/2_kh=k/2,2048,26,1.32be3df65f8ebp+63,1941209052173956
bucket_expo_alt_abs_k=k/2_kh=k/2,2048,27,1.30d9b70208bdap+63,1936805399024214
bucket_expo_alt_abs_k=k/2_kh=k/2,2048,28,1.4801d2d48b55bp+63,1927041590069524
bucket_expo_alt_abs_k=k/2_kh=k/2,2048,29,1.32f55e4fbdd18p+63,1953668130312962
bucket_expo_alt_abs_k=k/2_kh=k/2,2048,30,1.375e11f8e79c9p+63,1920345270666344
bucket_expo_alt_abs_k=k/2_kh=k/2,4096,1,1.14a7a7cbec18fp+63,1934720918354146
bucket_expo_alt_abs_k=k/2_kh=k/2,4096,2,1.fdbcd22b958d4p+62,1931364941714538
bucket_expo_alt_abs_k=k/2_kh=k/2,4096,3,1.d7e37b2f10a1ep+62,1921118736286738
bucket_expo_alt_abs_k=k/2_kh=k/2,4096,4,1.10bfd0ef861f5p+63,1938397998472256
bucket_expo_alt_abs_k=k/2_kh=k/2,4096,5,1.1775ea087eb92p+63,1911029660609888
bucket_expo_alt_abs_k=k/2_kh=k/2,4096,6,1.1867b7eb82543p+63,1935162163341804
bucket_expo_alt_abs_k=k/2_kh=k/2,4096,7,1.0891a1f533835p+63,1955688218298804
bucket_expo_alt_abs_k=k/2_kh=k/2,4096,8,1.232570819c4fbp+63,1916476823761476
bucket_expo_alt_abs_k=k/2_kh=k/2,4096,9,1.1cf463a8d3368p+63,1927129460824368
bucket_expo_alt_abs_k=k/2_kh=k/2,4096,10,1.15b8737dbccf8p+63,1945123369351242
bucket_expo_alt_abs_k=k/2_kh=k/2,4096,11,1.022aa57938e76p+63,1913094568169664
bucket_expo_alt_abs_k=k/2_kh=k/2,4096,12,1.090db7686a2cdp+63,1933031639678482
