sketch_type,k,n_trial,estimate,exact
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,2048,8,1.98p+5,51
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,2048,9,1.88p+5,49
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,2048,10,1.6p+5,44
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,4096,1,1.dp+5,58
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,4096,2,1p+6,64
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,4096,3,1.f8p+5,63
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,4096,4,1.ep+5,60
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,4096,5,1.dp+5,58
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,4096,6,1.9p+5,50
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,4096,7,1.8p+5,48
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,4096,8,1.98p+5,51
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,4096,9,1.88p+5,49
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,4096,10,1.6p+5,44
central_bucket_expo_rel_0.05_k=k_kh=0,64,1,1.db8346392341p+5,58
central_bucket_expo_rel_0.05_k=k_kh=0,64,2,1.029c8cfb00543p+6,64
central_bucket_expo_rel_0.05_k=k_kh=0,64,3,1.b6592084ff85fp+5,63
central_bucket_expo_rel_0.05_k=k_kh=0,64,4,1.e12a087f7914fp+5,60
central_bucket_expo_rel_0.05_k=k_kh=0,64,5,1.9476fff79db57p+5,58
central_bucket_expo_rel_0.05_k=k_kh=0,64,6,1.f0aba98f3396cp+5,50
central_bucket_expo_rel_0.05_k=k_kh=0,64,7,1.f005b002de70ap+5,48
central_bucket_expo_rel_0.05_k=k_kh=0,64,8,1.96730e5bcce34p+5,51
central_bucket_expo_rel_0.05_k=k_kh=0,64,9,1.cec31e77201ebp+5,49
central_bucket_expo_rel_0.05_k=k_kh=0,64,10,1.6a63887ab2a04p+5,44
central_bucket_expo_rel_0.05_k=k_kh=0,128,1,1.70237b2f30f26p+5,58
central_bucket_expo_rel_0.05_k=k_kh=0,128,2,1.b2e7774949cp+5,64
central_bucket_expo_rel_0.05_k=k_kh=0,128,3,1.6d93726af5792p+5,63
central_bucket_expo_rel_0.05_k=k_kh=0,128,4,1.59ae0020acd41p+5,60
central_bucket_expo_rel_0.05_k=k_kh=0,128,5,1.4b27bf0fb0acep+5,58
central_bucket_expo_rel_0.05_k=k_kh=0,128,6,1.8a2032693d2e7p+5,50
central_bucket_expo_rel_0.05_k=k_kh=0,128,7,1.845c0f928cb23p+5,48
central_bucket_expo_rel_0.05_k=k_kh=0,128,8,1.797806549585cp+5,51
central_bucket_expo_rel_0.05_k=k_kh=0,128,9,1.a2b810feee754p+5,49
central_bucket_expo_rel_0.05_k=k_kh=0,128,10,1.1997c1157668bp+5,44
central_bucket_expo_rel_0.05_k=k_kh=0,256,1,1.ab7d0e6bd9f8dp+5,58
central_bucket_expo_rel_0.05_k=k_kh=0,256,2,1.d91275bcdf043p+5,64
central_bucket_expo_rel_0.05_k=k_kh=0,256,3,1.7b2cb91418413p+5,63
central_bucket_expo_rel_0.05_k=k_kh=0,256,4,1.93afc8a089c8ap+5,60
central_bucket_expo_rel_0.05_k=k_kh=0,256,5,1.898d895a2be8ap+5,58
central_bucket_expo_rel_0.05_k=k_kh=0,256,6,1.eae88194d3eecp+5,50
central_bucket_expo_rel_0.05_k=k_kh=0,256,7,1.c4d47256be549p+5,48
central_bucket_expo_rel_0.05_k=k_kh=0,256,8,1.86e1de642cc6p+5,51
central_bucket_expo_rel_0.05_k=k_kh=0,256,9,1.c5700fc281342p+5,49
central_bucket_expo_rel_0.05_k=k_kh=0,256,10,1.393fe0ba10487p+5,44
central_bucket_expo_rel_0.05_k=k_kh=0,512,1,1.b044558365ce1p+5,58
central_bucket_expo_rel_0.05_k=k_kh=0,512,2,1.ecaeaf39ff83p+5,64
central_bucket_expo_rel_0.05_k=k_kh=0,512,3,1.9592058de1acbp+5,63
central_bucket_expo_rel_0.05_k=k_kh=0,512,4,1.a20232b747302p+5,60
central_bucket_expo_rel_0.05_k=k_kh=0,512,5,1.7c2c313b218c2p+5,58
central_bucket_expo_rel_0.05_k=k_kh=0,512,6,1.e45d2bba6e393p+5,50
central_bucket_expo_rel_0.05_k=k_kh=0,512,7,1.d60f91f97a7f9p+5,48
central_bucket_expo_rel_0.05_k=k_kh=0,512,8,1.97e61566e8e5ep+5,51
central_bucket_expo_rel_0.05_k=k_kh=0,512,9,1.d5f51370e2ebcp+5,49
central_bucket_expo_rel_0.05_k=k_kh=0,512,10,1.4ecb01cbda3f4p+5,44
central_bucket_expo_rel_0.05_k=k_kh=0,1024,1,1.961716b8ec0ebp+5,58
central_bucket_expo_rel_0.05_k=k_kh=0,1024,2,1.c6f9d6c7b0b57p+5,64
central_bucket_expo_rel_0.05_k=k_kh=0,1024,3,1.9b485a653da1dp+5,63
central_bucket_expo_rel_0.05_k=k_kh=0,1024,4,1.924c6656b6b6p+5,60
central_bucket_expo_rel_0.05_k=k_kh=0,1024,5,1.93dbcbb27868cp+5,58
central_bucket_expo_rel_0.05_k=k_kh=0,1024,6,1.c161b9de08838p+5,50
central_bucket_expo_rel_0.05_k=k_kh=0,1024,7,1.c81f12027bc16p+5,48
central_bucket_expo_rel_0.05_k=k_kh=0,1024,8,1.abf8758cef0d3p+5,51
central_bucket_expo_rel_0.05_k=k_kh=0,1024,9,1.db2a38bedfa9fp+5,49
central_bucket_expo_rel_0.05_k=k_kh=0,1024,10,1.4bf5024fed584p+5,44
central_bucket_expo_rel_0.05_k=k_kh=0,2048,1,1.a54033ca879fcp+5,58
central_bucket_expo_rel_0.05_k=k_kh=0,2048,2,1.d51951f79aec5p+5,64
central_bucket_expo_rel_0.05_k=k_kh=0,2048,3,1.9f8ada888e40fp+5,63
central_bucket_expo_rel_0.05_k=k_kh=0,2048,4,1.7fa51229ae39cp+5,60
central_bucket_expo_rel_0.05_k=k_kh=0,2048,5,1.8063672aab19ap+5,58
central_bucket_expo_rel_0.05_k=k_kh=0,2048,6,1.e7167b75bce86p+5,50
central_bucket_expo_rel_0.05_k=k_kh=0,2048,7,1.df6da6b103763p+5,48
central_bucket_expo_rel_0.05_k=k_kh=0,2048,8,1.c3f2242efb98bp+5,51
central_bucket_expo_rel_0.05_k=k_kh=0,2048,9,1.ea7a455ee7e13p+5,49
central_bucket_expo_rel_0.05_k=k_kh=0,2048,10,1.5da8ca785919p+5,44
central_bucket_expo_rel_0.05_k=k_kh=0,4096,1,1.a955a25feb851p+5,58
central_bucket_expo_rel_0.05_k=k_kh=0,4096,2,1.e42225bfec14bp+5,64
central_bucket_expo_rel_0.05_k=k_kh=0,4096,3,1.9414ce9bb074bp+5,63
central_bucket_expo_rel_0.05_k=k_kh=0,4096,4,1.8b997199838b7p+5,60
central_bucket_expo_rel_0.05_k=k_kh=0,4096,5,1.83f0a3478a4fep+5,58
central_bucket_expo_rel_0.05_k=k_kh=0,4096,6,1.ef32ef6e6a6efp+5,50
central_bucket_expo_rel_0.05_k=k_kh=0,4096,7,1.ed041a0ef95a4p+5,48
central_bucket_expo_rel_0.05_k=k_kh=0,4096,8,1.b3b22fe610dedp+5,51
central_bucket_expo_rel_0.05_k=k_kh=0,4096,9,1.f1afcb1ece066p+5,49
central_bucket_expo_rel_0.05_k=k_kh=0,4096,10,1.6a7be5b4c4e84p+5,44
central_bucket_expo_train_k=k/2_kh=k/2,64,1,1.6f3415a64112ep+4,58
central_bucket_expo_train_k=k/2_kh=k/2,64,2,1.681452b9290c4p+4,64
central_bucket_expo_train_k=k/2_kh=k/2,64,3,1.807fad7445713p+4,63
central_bucket_expo_train_k=k/2_kh=k/2,64,4,1.6d42b1f13a857p+4,60
central_bucket_expo_train_k=k/2_kh=k/2,64,5,1.8bf71a2336272p+4,58
central_bucket_expo_train_k=k/2_kh=k/2,64,6,1.2b9aac9305e02p+5,50
central_bucket_expo_train_k=k/2_kh=k/2,64,7,1.2ebf334e757e8p+5,48
central_bucket_expo_train_k=k/2_kh=k/2,64,8,1.a0e18092b2a6ap+4,51
central_bucket_expo_train_k=k/2_kh=k/2,64,9,1.3da9ea9de4a94p+5,49
central_bucket_expo_train_k=k/2_kh=k/2,64,10,1.3e3741bd4b8b1p+5,44
central_bucket_expo_train_k=k/2_kh=k/2,128,1,1.7p+4,58
central_bucket_expo_train_k=k/2_kh=k/2,128,2,1.7p+4,64
central_bucket_expo_train_k=k/2_kh=k/2,128,3,1.ap+4,63
central_bucket_expo_train_k=k/2_kh=k/2,128,4,1.bp+4,60
central_bucket_expo_train_k=k/2_kh=k/2,128,5,1.cp+4,58
central_bucket_expo_train_k=k/2_kh=k/2,128,6,1.cp+4,50
central_bucket_expo_train_k=k/2_kh=k/2,128,7,1.cp+4,48
central_bucket_expo_train_k=k/2_kh=k/2,128,8,1.ap+4,51
central_bucket_expo_train_k=k/2_kh=k/2,128,9,1.4p+4,49
central_bucket_expo_train_k=k/2_kh=k/2,128,10,1.4p+4,44
central_bucket_expo_train_k=k/2_kh=k/2,256,1,1.fp+4,58
central_bucket_expo_train_k=k/2_kh=k/2,256,2,1.dp+4,64
central_bucket_expo_train_k=k/2_kh=k/2,256,3,1p+5,63
