sketch_type,k,n_trial,estimate,exact
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,2048,7,1.ccaa67dd979d3p+10,6579
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,2048,8,1.b06821a1a8264p+10,6605
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,2048,9,1.c95f6b23913fdp+10,6535
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,2048,10,1.d11a4c5657607p+10,6547
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,2048,11,1.becae93164742p+10,6521
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,2048,12,1.d71aa16fc8af1p+10,6616
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,2048,13,1.cc44276df9035p+10,6580
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,2048,14,1.b8abfe7557311p+10,6553
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,2048,15,1.ad4a21303c75bp+10,6473
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,2048,16,1.cfefcea0864b1p+10,6582
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,2048,17,1.c1a4358be1115p+10,6551
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,2048,18,1.c45a4c92a3417p+10,6583
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,2048,19,1.dd0caec77a738p+10,6551
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,2048,20,1.cf78de9a93cefp+10,6535
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,2048,21,1.db8801135b31dp+10,6589
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,2048,22,1.d29fd11268a69p+10,6560
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,2048,23,1.b9568127d2fcfp+10,6545
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,2048,24,1.d305d6d662deap+10,6573
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,2048,25,1.da7a3bc92c098p+10,6590
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,2048,26,1.b594a04a24686p+10,6557
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,2048,27,1.e43e442bcdc85p+10,6644
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,2048,28,1.c325fc77e0e24p+10,6587
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,2048,29,1.cb963bd0d09fep+10,6587
