sketch_type,k,n_trial,estimate,exact
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,65536,2,1.8c7b17cbfcff7p+50,13530143956
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,65536,3,1.8cfa856ed440cp+50,6908134542
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,65536,4,1.8d12220c2d437p+50,4970556954
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,65536,5,1.8ccaca87dfa4ep+50,2813036242
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,65536,6,1.8d07018c8c401p+50,201295278970
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,65536,7,1.8cfdea1a7fcebp+50,993773811390
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,65536,8,1.8c63f48e2835ap+50,16627776482
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,65536,9,1.8d2121b11b401p+50,83667722768
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,65536,10,1.8d2f7773ecb21p+50,81516779048
central_bucket_expo_abs_0.001_k=k_kh=0,64,1,1.e8bbc6af737afp+50,3803303318690
central_bucket_expo_abs_0.001_k=k_kh=0,64,2,1.ea0a92d2fbdd2p+50,13530143956
central_bucket_expo_abs_0.001_k=k_kh=0,64,3,1.e9bb402f0daffp+50,6908134542
central_bucket_expo_abs_0.001_k=k_kh=0,64,4,1.e874aeda739cdp+50,4970556954
central_bucket_expo_abs_0.001_k=k_kh=0,64,5,1.e91eba27e0638p+50,2813036242
central_bucket_expo_abs_0.001_k=k_kh=0,64,6,1.ea39ca1b97f64p+50,201295278970
central_bucket_expo_abs_0.001_k=k_kh=0,64,7,1.eb246a25ba564p+50,993773811390
central_bucket_expo_abs_0.001_k=k_kh=0,64,8,1.e83e2d563b654p+50,16627776482
central_bucket_expo_abs_0.001_k=k_kh=0,64,9,1.e83db6fe97c35p+50,83667722768
central_bucket_expo_abs_0.001_k=k_kh=0,64,10,1.e8cf3a0d1b443p+50,81516779048
central_bucket_expo_abs_0.001_k=k_kh=0,128,1,1.cace520364438p+50,3803303318690
central_bucket_expo_abs_0.001_k=k_kh=0,128,2,1.cb4d7e754b57fp+50,13530143956
central_bucket_expo_abs_0.001_k=k_kh=0,128,3,1.cb88e99fac854p+50,6908134542
central_bucket_expo_abs_0.001_k=k_kh=0,128,4,1.cb0957eb5f33bp+50,4970556954
central_bucket_expo_abs_0.001_k=k_kh=0,128,5,1.cb12e39c1a65p+50,2813036242
central_bucket_expo_abs_0.001_k=k_kh=0,128,6,1.cb9240b79d517p+50,201295278970
central_bucket_expo_abs_0.001_k=k_kh=0,128,7,1.cb1ae87a400d6p+50,993773811390
central_bucket_expo_abs_0.001_k=k_kh=0,128,8,1.cb8a46af35e74p+50,16627776482
central_bucket_expo_abs_0.001_k=k_kh=0,128,9,1.cb30e00ed9649p+50,83667722768
central_bucket_expo_abs_0.001_k=k_kh=0,128,10,1.ca77431bd48d9p+50,81516779048
central_bucket_expo_abs_0.001_k=k_kh=0,256,1,1.c842e625130fp+50,3803303318690
central_bucket_expo_abs_0.001_k=k_kh=0,256,2,1.c79f9bb2915e7p+50,13530143956
central_bucket_expo_abs_0.001_k=k_kh=0,256,3,1.c74b53d30c258p+50,6908134542
central_bucket_expo_abs_0.001_k=k_kh=0,256,4,1.c85060be0d71ap+50,4970556954
central_bucket_expo_abs_0.001_k=k_kh=0,256,5,1.c8d4c3be9a9f3p+50,2813036242
central_bucket_expo_abs_0.001_k=k_kh=0,256,6,1.c81f64bdc7c68p+50,201295278970
central_bucket_expo_abs_0.001_k=k_kh=0,256,7,1.c7b43eea81165p+50,993773811390
central_bucket_expo_abs_0.001_k=k_kh=0,256,8,1.c81c0601a8009p+50,16627776482
central_bucket_expo_abs_0.001_k=k_kh=0,256,9,1.c95e7e2eef493p+50,83667722768
central_bucket_expo_abs_0.001_k=k_kh=0,256,10,1.c8ea1754f5a07p+50,81516779048
central_bucket_expo_abs_0.001_k=k_kh=0,512,1,1.c6c3e7a65a03fp+50,3803303318690
central_bucket_expo_abs_0.001_k=k_kh=0,512,2,1.c760ede0203f2p+50,13530143956
central_bucket_expo_abs_0.001_k=k_kh=0,512,3,1.c7a17e8ca3a4fp+50,6908134542
central_bucket_expo_abs_0.001_k=k_kh=0,512,4,1.c820adc7e05eap+50,4970556954
central_bucket_expo_abs_0.001_k=k_kh=0,512,5,1.c7b3811272b26p+50,2813036242
central_bucket_expo_abs_0.001_k=k_kh=0,512,6,1.c7ca933fdc5a4p+50,201295278970
central_bucket_expo_abs_0.001_k=k_kh=0,512,7,1.c87b7f28e094cp+50,993773811390
central_bucket_expo_abs_0.001_k=k_kh=0,512,8,1.c8c47d3c89f2fp+50,16627776482
central_bucket_expo_abs_0.001_k=k_kh=0,512,9,1.c796667b77833p+50,83667722768
central_bucket_expo_abs_0.001_k=k_kh=0,512,10,1.c76b05b9c8cb9p+50,81516779048
central_bucket_expo_abs_0.001_k=k_kh=0,1024,1,1.c6b2e1c1fa988p+50,3803303318690
central_bucket_expo_abs_0.001_k=k_kh=0,1024,2,1.c65420e89b263p+50,13530143956
central_bucket_expo_abs_0.001_k=k_kh=0,1024,3,1.c70c56bb5bd37p+50,6908134542
central_bucket_expo_abs_0.001_k=k_kh=0,1024,4,1.c747c75c5d1ffp+50,4970556954
central_bucket_expo_abs_0.001_k=k_kh=0,1024,5,1.c7a5651348aadp+50,2813036242
central_bucket_expo_abs_0.001_k=k_kh=0,1024,6,1.c8bded2c23815p+50,201295278970
central_bucket_expo_abs_0.001_k=k_kh=0,1024,7,1.c6456bac4c832p+50,993773811390
central_bucket_expo_abs_0.001_k=k_kh=0,1024,8,1.c6b128d18cfb7p+50,16627776482
